"song_id","genre"
"16623","hip hop"
"16624","rock"
"16625","rock"
"16626","hip hop"
"16627","pop"
"16628","rap"
"16629","rap"
"16630","pop"
"16631","pop"
"16632","pop"
"16633","hip hop"
"16634","rock"
"16635","hip hop"
"16636","hip hop"
"16637","rap"
"16638","rap"
"16639","hip hop"
"16640","hip hop"
"16641","pop"
"16642","pop"
"16643","pop"
"16644","pop"
"16645","rock"
"16646","rock"
"16647","rap"
"16648","hip hop"
"16649","rock"
"16650","rock"
"16651","rap"
"16652","rap"
"16653","pop"
"16654","rap"
"16655","hip hop"
"16656","rock"
"16657","hip hop"
"16658","rock"
"16659","rock"
"16660","rock"
"16661","rock"
"16662","rap"
"16663","pop"
"16664","rap"
"16665","rock"
"16666","rock"
"16667","rock"
"16668","hip hop"
"16669","rap"
"16670","rap"
"16671","rap"
"16672","rock"
"16673","pop"
"16674","rap"
"16675","pop"
"16676","rock"
"16677","rock"
"16678","rock"
"16679","rap"
"16680","hip hop"
"16681","pop"
"16682","hip hop"
"16683","hip hop"
"16684","rock"
"16685","rap"
"16686","pop"
"16687","rock"
"16688","rap"
"16689","rap"
"16690","rock"
"16691","rock"
"16692","rap"
"16693","rock"
"16694","pop"
"16695","hip hop"
"16696","pop"
"16697","pop"
"16698","rock"
"16699","pop"
"16700","rap"
"16701","rock"
"16702","rap"
"16703","pop"
"16704","pop"
"16705","rock"
"16706","pop"
"16707","rock"
"16708","pop"
"16709","rock"
"16710","hip hop"
"16711","pop"
"16712","rock"
"16713","rock"
"16714","pop"
"16715","hip hop"
"16716","rap"
"16717","rock"
"16718","rap"
"16719","rap"
"16720","pop"
"16721","pop"
"16722","pop"
"16723","rap"
"16724","pop"
"16725","pop"
"16726","rock"
"16727","rock"
"16728","pop"
"16729","rock"
"16730","hip hop"
"16731","rock"
"16732","hip hop"
"16733","pop"
"16734","rap"
"16735","hip hop"
"16736","rock"
"16737","hip hop"
"16738","pop"
"16739","rock"
"16740","rap"
"16741","rock"
"16742","rap"
"16743","rock"
"16744","rock"
"16745","rock"
"16746","pop"
"16747","pop"
"16748","hip hop"
"16749","rap"
"16750","pop"
"16751","rock"
"16752","hip hop"
"16753","pop"
"16754","rap"
"16755","rock"
"16756","rock"
"16757","rap"
"16758","rap"
"16759","rap"
"16760","rock"
"16761","rap"
"16762","rock"
"16763","rock"
"16764","pop"
"16765","rock"
"16766","rap"
"16767","rap"
"16768","hip hop"
"16769","rock"
"16770","pop"
"16771","hip hop"
"16772","rock"
"16773","rock"
"16774","rap"
"16775","rock"
"16776","rap"
"16777","rock"
"16778","rock"
"16779","pop"
"16780","rap"
"16781","rap"
"16782","rock"
"16783","rock"
"16784","rap"
"16785","hip hop"
"16786","rock"
"16787","rock"
"16788","rap"
"16789","rap"
"16790","rap"
"16791","pop"
"16792","pop"
"16793","hip hop"
"16794","rock"
"16795","hip hop"
"16796","rap"
"16797","rock"
"16798","rap"
"16799","rock"
"16800","rock"
"16801","pop"
"16802","hip hop"
"16803","pop"
"16804","pop"
"16805","hip hop"
"16806","hip hop"
"16807","rap"
"16808","pop"
"16809","rap"
"16810","rock"
"16811","pop"
"16812","hip hop"
"16813","pop"
"16814","rock"
"16815","rap"
"16816","rock"
"16817","rap"
"16818","rock"
"16819","rap"
"16820","rap"
"16821","pop"
"16822","hip hop"
"16823","rock"
"16824","pop"
"16825","rap"
"16826","pop"
"16827","rock"
"16828","rock"
"16829","rock"
"16830","rock"
"16831","rap"
"16832","rap"
"16833","pop"
"16834","pop"
"16835","hip hop"
"16836","rap"
"16837","hip hop"
"16838","pop"
"16839","rock"
"16840","hip hop"
"16841","rap"
"16842","pop"
"16843","hip hop"
"16844","hip hop"
"16845","pop"
"16846","rap"
"16847","pop"
"16848","pop"
"16849","hip hop"
"16850","hip hop"
"16851","rock"
"16852","hip hop"
"16853","rock"
"16854","pop"
"16855","hip hop"
"16856","pop"
"16857","pop"
"16858","pop"
"16859","hip hop"
"16860","rock"
"16861","rap"
"16862","rock"
"16863","hip hop"
"16864","pop"
"16865","rock"
"16866","hip hop"
"16867","hip hop"
"16868","pop"
"16869","hip hop"
"16870","rap"
"16871","hip hop"
"16872","rock"
"16873","rap"
"16874","rock"
"16875","hip hop"
"16876","rap"
"16877","hip hop"
"16878","pop"
"16879","pop"
"16880","rock"
"16881","rock"
"16882","pop"
"16883","pop"
"16884","pop"
"16885","hip hop"
"16886","rap"
"16887","rap"
"16888","pop"
"16889","hip hop"
"16890","rap"
"16891","rock"
"16892","hip hop"
"16893","hip hop"
"16894","rap"
"16895","rap"
"16896","rap"
"16897","rock"
"16898","pop"
"16899","rap"
"16900","hip hop"
"16901","pop"
"16902","pop"
"16903","rock"
"16904","pop"
"16905","pop"
"16906","pop"
"16907","pop"
"16908","hip hop"
"16909","rap"
"16910","rap"
"16911","rock"
"16912","rap"
"16913","hip hop"
"16914","pop"
"16915","rock"
"16916","rock"
"16917","hip hop"
"16918","pop"
"16919","pop"
"16920","rap"
"16921","rap"
"16922","hip hop"
"16923","rap"
"16924","pop"
"16925","pop"
"16926","pop"
"16927","pop"
"16928","hip hop"
"16929","hip hop"
"16930","pop"
"16931","rock"
"16932","hip hop"
"16933","rock"
"16934","pop"
"16935","pop"
"16936","hip hop"
"16937","rock"
"16938","pop"
"16939","rap"
"16940","rock"
"16941","rock"
"16942","rock"
"16943","hip hop"
"16944","hip hop"
"16945","rap"
"16946","pop"
"16947","rock"
"16948","rap"
"16949","hip hop"
"16950","pop"
"16951","pop"
"16952","rock"
"16953","rock"
"16954","rap"
"16955","rock"
"16956","hip hop"
"16957","rap"
"16958","pop"
"16959","rock"
"16960","pop"
"16961","pop"
"16962","hip hop"
"16963","hip hop"
"16964","rock"
"16965","hip hop"
"16966","rock"
"16967","rap"
"16968","hip hop"
"16969","rap"
"16970","pop"
"16971","rock"
"16972","hip hop"
"16973","rock"
"16974","rap"
"16975","hip hop"
"16976","pop"
"16977","hip hop"
"16978","rock"
"16979","pop"
"16980","pop"
"16981","rock"
"16982","rock"
"16983","hip hop"
"16984","hip hop"
"16985","pop"
"16986","rap"
"16987","hip hop"
"16988","pop"
"16989","hip hop"
"16990","rap"
"16991","hip hop"
"16992","rap"
"16993","rock"
"16994","rap"
"16995","rock"
"16996","rock"
"16997","rock"
"16998","rap"
"16999","pop"
"17000","pop"
"17001","rock"
"17002","hip hop"
"17003","hip hop"
"17004","rap"
"17005","rock"
"17006","rock"
"17007","rock"
"17008","hip hop"
"17009","pop"
"17010","hip hop"
"17011","rock"
"17012","pop"
"17013","pop"
"17014","pop"
"17015","rap"
"17016","rap"
"17017","pop"
"17018","rock"
"17019","rock"
"17020","rap"
"17021","rock"
"17022","rock"
"17023","rap"
"17024","pop"
"17025","pop"
"17026","rock"
"17027","hip hop"
"17028","rock"
"17029","pop"
"17030","pop"
"17031","rock"
"17032","rock"
"17033","rock"
"17034","rap"
"17035","rock"
"17036","pop"
"17037","hip hop"
"17038","rap"
"17039","hip hop"
"17040","pop"
"17041","hip hop"
"17042","pop"
"17043","rap"
"17044","pop"
"17045","pop"
"17046","rock"
"17047","hip hop"
"17048","rap"
"17049","rap"
"17050","pop"
"17051","rock"
"17052","rap"
"17053","hip hop"
"17054","rock"
"17055","rock"
"17056","hip hop"
"17057","rock"
"17058","rap"
"17059","pop"
"17060","rock"
"17061","pop"
"17062","pop"
"17063","rock"
"17064","hip hop"
"17065","pop"
"17066","rock"
"17067","hip hop"
"17068","pop"
"17069","rock"
"17070","rap"
"17071","rap"
"17072","rock"
"17073","rap"
"17074","rock"
"17075","pop"
"17076","rap"
"17077","pop"
"17078","rap"
"17079","rap"
"17080","rap"
"17081","hip hop"
"17082","hip hop"
"17083","rock"
"17084","rock"
"17085","rock"
"17086","rap"
"17087","hip hop"
"17088","pop"
"17089","hip hop"
"17090","rap"
"17091","hip hop"
"17092","pop"
"17093","rap"
"17094","pop"
"17095","hip hop"
"17096","rock"
"17097","rap"
"17098","rap"
"17099","rap"
"17100","rock"
